artist_name,release_name,song_name
"Alex Malajunta","Vida Virtual ","Vida Virtual "
"Wed Hyack","La Voix Des Martyrs","La Voix Des Martyrs"
"Dayoni El Verdadero",Maldades,Maldades
Arjas,"Aún Hay","Aún Hay"
Arjas,"Expectantes Solus","Expectantes Solus 2"
Arjas,"Expectantes Solus","Expectantes Solus"
Kimosglow,Money,Money
"Dayoni El Verdadero","Imperial ",Maldades
Weshayvb,Ban2,Ban2
"Luis Alvarez","Sigo Matando","Sigo Matando"
"Franklin Rodriguez",Hipnosis,Hipnosis
"Mateo Nalda DJ",Am,Am
"Mateo Nalda DJ",Makinon,Makinon
"Mateo Nalda DJ",Wacha,Wachax
"LIL YUCA","Flor Mi Mejor Amiga (El Tema)","Flor Mi Mejor Amiga (El Tema)"
"Gerr Mix","Am (Remix)","Am - Remix"
"Gerr Mix","Me Fije (Remix)","Me Fije - Remix"
"Gerr Mix","Fiel (Remix)","Fiel - Remix"
"Mario Ojeda","Porque Me Place","Tal Vez Mañana Vuelva..."
"Mario Ojeda","Porque Me Place","Sobre El Coraje...(acústico)"
"Mario Ojeda","Porque Me Place","Si Pierdo La Memoria"
"Mario Ojeda","Porque Me Place","Si El Nudo Cierra"
"Mario Ojeda","Porque Me Place","Nuestro Rock"
"Mario Ojeda","Porque Me Place","No Voy a Decirte Nada"
"Mario Ojeda","Porque Me Place","Modelo De Mujer"
"Mario Ojeda","Porque Me Place","La Forma en Que Los Miro"
"Mario Ojeda","Porque Me Place",Enamorada
"Mario Ojeda","Porque Me Place","Al Final He Sido Yo"
"Dark Black Mc","Encima De Ti","Encima De Ti"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","3ple Black"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Amarte Asi (Ganas De Amarte)"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Igual Que Poesia"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","De Viaje"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Ganas De Amarte"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Mi Aldea"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Turn Off The Light"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Renacer / Tuyo Es El Poder II"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Estoy Sediento"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Sabado en La Noche"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Amor & Justicia"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Hermosa Diosa"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)","Tu Nombre"
"Dark Black Mc","Dark Black Mc Y La Ley 2 (En Tiempos De Amor & Justicia)",Allegro
"Gerr Mix","Reggaeton Hits #2 ","Reggaeton Hits #2 - Remix"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Negra "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Medley De Congas "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Medley Boleros "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Bruca Manigua-Guantanamera "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Babalu "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Que Tienes Tu "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Ni Se Compra Ni Se Vende "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","El Tunante"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Adios a España "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Puerto Cabello "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Esta Noche La Paso Contigo "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Mosaico 11 "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Tu No Me Engañas "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Mosaico Criollo "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","El Profesor Rui Rua "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Con Amor Para El Caribe "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Bella Margarita "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Barquisimeto "
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. I","Epa Isidoro "
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II",Vuelvete
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Vive Como Yo"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Valencia Señorial"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Una Flor Para Mascar"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II",Total
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Se Que Tu"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Saguate Cumbia"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Regresa Corazon"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Que Quieres Tu De Mi"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Que Hare"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II",Okere
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Misia Juanica"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II",Gallito
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","El Fuete"
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II",Cañonazos
"Billo's Caracas Boys & Sonora Matancera (Radio Broadcast)","Lost and Found Latin Music Tapes Vol. II","Canta Guitarra"
"Giselle Darlene Castillo Vargas",Corazón,"Eno Se Acaba 3"
"Giselle Darlene Castillo Vargas",Corazón,"Edéjame Soñar (1) cut.net)"
"Giselle Darlene Castillo Vargas",Corazón,"Ela Comedia De Tu Amor"
"Giselle Darlene Castillo Vargas",Corazón,"Ete Amo Tanto (1)"
"Giselle Darlene Castillo Vargas",Corazón,"Ede Corazón a Corazón"
"Giselle Darlene Castillo Vargas",Corazón,"Ecaminando (1)"
"Giselle Darlene Castillo Vargas",Corazón,"Eúltimo Beso"
"Giselle Darlene Castillo Vargas",Corazón,Eazabache
"Giselle Darlene Castillo Vargas",Corazón,"Equiero Ser Enamorada"
"Dear Lion",Gou,"No Melody"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Todo Me Gusta De Ti"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Sin Corazon en El Pecho"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","No Te Bote"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","No Se Lo Diga a Papa"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Mosaico 31"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","La Ligadura"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","La Familia"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","El Pinguino"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Damele Betun"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Cuartito 22"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Como Te Dire"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Cielo Andaluz"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. III","Calle Elvira"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Ay No Me Mires - Manolo Monterrey"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Sabor De Engaño - Miguel Briceño"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","El Tuquimbeo - Instrumental"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Caminemos - Miguel Briceño"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Mi Chachachá - Manolo Monterrey"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Que Linda Eres - Miguel Briceño"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Ay Que Bueno - Víctor Pérez"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Mucho Corazón - Rafa Galindo"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Tú No Me Engañas - Víctor Pérez"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Granada - Instrumental"
"Billo's Caracas Boys","Billo's Caracas Boys - Grabaciones Históricas En Vivo Vol. 1 (Años 40 Y 50)","Tema - Instrumental"
"Gerr Mix","Contra La Pared (Remix)","Contra La Pared - Remix"
"Rony Carrillo",Renacer,"Entre Más Te Conozco (Cover)"
"Rony Carrillo",Renacer,"Cristo, Es Él"
"Rony Carrillo",Renacer,"Mas Que El Aire"
"Rony Carrillo",Renacer,"Así Eres Tú"
"Feniko & J Flow ",Fantasías,Fantasías
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Mosaico 5"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Yo No Se"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Evocacion
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Macondo
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Mosaico Mexicano"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Te Quiero Porque Te Quiero"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Pa La Guaira"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","No Te Quiero Ni en Pintura"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","La Hija Y La Mama"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Ay Cosita Linda"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","Amor Sin Esperanza"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Leña
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV","La Negrita De Cheo"
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Recordandote
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Ella
"Billo's Caracas Boys & Sonora Matancera","Lost and Found Latin Music Tapes Vol. IV",Fea
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ",Siembra
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ","El Cazanguero"
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ","Maria Lionza"
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ","Plantacion Adentro"
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ",Dime
"Ruben Blades & Willie Colón Live! May 20, 1979","Lost and Found Latin Music Tapes ","Paula C"
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes","El Soldado"
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes","El Beso Frio"
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes","Il Cielo in Una Stanza"
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes","Cancion Revolucionaria Española"
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes",Gottingen
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes",Zorongo
"Soledad Bravo Live! Dec 18, 1967","Lost and Found Latin Music Tapes",Introduccion
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Recordar Es Vivir"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Maldicion Gitana"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","No Niegues Que Me Quisiste"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Después Que Seas Tu"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","El Ruiseñor"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Tomame Ya"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Celos Locos"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Todas Parecen Tú"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII",Perfidia
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Boda Gris"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Donde Estará El Amor"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII",Usted
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII",Profecia
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Quizás, Quizás, Quizás"
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII",Yo(Io)
"Boleros (Varios intérpretes) ","Lost & Found Latin Music Tapes Vol. VII","Desde Que Te Fuiste"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Para Chango"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Divina Niña"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Mi Bajo Y Yo"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","El Cuartito"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","La Merenguita"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Tanto Como Ayer"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Vamos a Reir Un Poco"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Mi Gente"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Hacha Y Machete"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Consejo De Oro"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII","Rompe Saraguey"
"Oscar D' León and Hector Lavoe ","Lost and Found Latin Music Tapes Vol. VIII",Mentira
"Gerr Mix","Christian Dior (Remix)","Christian Dior - Remix"
"Gerr Mix","Am (Remix)","Am - Remix"
"Moncholo La Vainilla","Dale Teteo","Dale Teteo "
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Recordar Es Vivir-Mirna Rios"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Maldicion Gitana-Bobby Capó"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","No Niegues Que Me Quisiste-Alfredo Sadel"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Despues Que Seas Tu-Toña La Negra"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","El Ruiseñor-Rafa Galindo"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Tomame Ya-Judy Buendía"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Celos Locos-Toña La Negra"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Todas Parecen Tu-CVA Big Band"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Perfidia-Estelita Del Llano"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Boda Gris-Bobby Capo"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Donde Estara El Amor-Alfredo Sadel"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Usted-Toña La Negra"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Profecia-Hector Murga"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Quizas Quizas Quizas-Bobby Capo"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Yo (Io)-Lucho Gatica"
"Boleros...en la noche","Lost & Found Latin Music Tapes Vol. VII","Desde Que Te Fuiste-Alfredo Sadel"
chama,"El Meneaito","El Meneaito"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Para Chango"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Divina Niña"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Mi Bajo Y Yo"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","El Cuartito"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","La Merenguita"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Tanto Como Ayer"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Vamos a Reir Un Poco"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Mi Gente"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Hacha Y Machete"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Consejo De Oro"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes","Rompe Saraguey"
"Héctor lavoe & Oscar D' León 70's Live Performances ","Lost & Found Latin Music Tapes",Mentira
"Gerr Mix",C.D.,C.D.
"José Elías GP","Me Siento Bien","Me Siento Bien"
"Chris Wayne ","Aqui Estoy ","Aqui Estoy "
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Mi Tamborera"
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Nunca Te Olvidare"
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Cuatro Estaciones"
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Me Vas Llevando"
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX",Zapatero
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Mia Toda"
"Guaco Live Performances June, 1990","Lost & Found Latin Music Tapes Vol. IX","Aguas De Cristal"
"Las Cosas Son Como son","Gente Que No Me Agrada Un Carajo","Educación Física"
"Caracol Televisión","Corazón De Mi Tierra","Corazón De Mi Tierra"
"El Kambu","La Niña Y La Jefa","La Niña Y La Jefa"
"Samuel Baby Gt",Destino,Destino
"Ashe Olorun",Afrojazzcubano,Afrojazzcubano
Mgelatrevi2,"Romantik Musik","Romantik Musik"
Fwaid,"Malo Amigo","Malo Amigo"
"Zevna + Javi Cheuke","Jardín Botánico ",Perdóname
"Zevna + Javi Cheuke","Jardín Botánico ","Mundo Irreal"
"Zevna + Javi Cheuke","Jardín Botánico ","A Donde Voy"
"Zevna + Javi Cheuke","Jardín Botánico ","Pluma Al Viento"
"Zevna + Javi Cheuke","Jardín Botánico ","Tu Fuego"
"Zevna + Javi Cheuke","Jardín Botánico ","Desde Que Te Ví"
"Zevna + Javi Cheuke","Jardín Botánico ","Fría Mañana"
"Zevna + Javi Cheuke","Jardín Botánico ","1,2,3"
"Zevna + Javi Cheuke","Jardín Botánico ","Miedo De Perderte"
"Zevna + Javi Cheuke","Jardín Botánico ","Pierdo El Control"
"Zevna + Javi Cheuke","Jardín Botánico ",Huracán
"Notta Baker",Loca,Loca
"MIGUEL GIRON","Voz Talento Y Melodia","Voz Talento Y Melodia"
"MIGUEL GIRON","Los Amigos Del Bolsillo","Los Amigos Del Bolsillo"
"Sounds 7","A La Que Tanto Quiero","A La Que Tanto Quiero"
"Sounds 7","Le Relincha El Potro","Le Relincha El Potro"
"Sounds 7","Te Voy Amar","Te Voy Amar"
"Sounds 7","La Doña Reguetonera","La Doña Reguetonera"
"Sounds 7","El Amor De Una Madre","El Amor De Una Madre"
Adrixxx,"Yo Me Enamore De Ti","Yo Me Enamore De Ti"
Winnergbo,"Fanáticos Ocultos","Fanáticos Ocultos"
Winnergbo,"Cuando Brilla El Sol","Cuando Brilla El Sol"
Winnergbo,"Mala Mala ","Mala Mala"
Winnergbo,Mentirosa,Mentirosa
"Gerr Mix","Nicky Jam | BZRP #41 (Remix)","Nicky Jam | BZRP #41 (Remix)"
Winner,"Rueda Bandolera ","Rueda Bandolera"
Winner,"Pasa Pa Dale ","Pasa Pa Dale"
"Daren Mct","Freestyle Session","Freestyle Session"
Blessing,"Destinado Al Exito","Destinado Al Exito"
"Lil Markio","El Ganador","Que Lo Que"
"Lil Markio","El Ganador","Tu Sabe "
"Lil Markio","El Ganador",Negensuri
"Lil Markio","El Ganador","Make It Drop"
"Lil Markio","El Ganador","Lit Tonight"
"Juan Yasín  Shakir  Mebarak ","Cada Momento ","Title Error"
"Juan Yasín  Shakir  Mebarak ","Cada Momento ","Title Error"
"Billo's Caracas Boys. Live! Vol. I","Billo's Caracas Boys","Live! Billo's Caracas Boys & Memo Morales-Que Tienes Tu"
"Billo's Caracas Boys. Live! Vol. I","Billo's Caracas Boys","Live! Billo's Caracas Boys & Memo Morales-Ni Se Compra Ni Se Vende"
